16,59,29,1,375809638.400000,0,0,0,163,736,512,-0.09,$BDFPD,2175,550768.983,15.52084,-0.02339,0.13382,30.8308579,120.8327651,2.534,0.0180,-0.0181,0.0084,26,23,50,50*71
16,59,29,1,375809638.400000,0,0,0,512,736,512,-0.09,$BDFPD,2175,550769.083,15.82784,-0.02246,0.13931,30.8308579,120.8327651,2.534,0.0214,-0.0208,0.0085,26,23,50,50*75
16,59,29,1,375809638.400000,0,0,0,512,736,512,-0.08,$BDFPD,2175,550769.183,16.13280,-0.02139,0.14932,30.8308579,120.8327652,2.533,0.0250,-0.0236,0.0089,26,23,50,50*74
16,59,29,1,375809638.400000,0,0,0,512,736,512,-0.08,$BDFPD,2175,550769.283,16.43701,-0.02851,0.14750,30.8308579,120.8327651,2.533,0.0049,-0.0252,0.0054,28,23,50,50*76
16,59,29,1,375809638.400000,0,0,0,512,736,512,-0.04,$BDFPD,2175,550769.383,16.73994,-0.02889,0.16182,30.8308579,120.8327651,2.532,0.0087,-0.0279,0.0059,28,23,50,50*7f
16,59,29,1,375809638.400000,0,0,0,512,736,512,-0.03,$BDFPD,2175,550769.483,17.04050,-0.02782,0.17654,30.8308579,120.8327651,2.532,0.0068,-0.0168,-0.0021,28,22,50,50*50
16,59,30,1,375809638.400000,0,0,0,512,736,512,-0.02,$BDFPD,2175,550769.583,17.33937,-0.02571,0.18954,30.8308578,120.8327651,2.532,0.0111,-0.0197,-0.0019,28,22,50,50*56
16,59,30,1,375809638.400000,0,0,0,512,736,512,0.02,$BDFPD,2175,550769.683,17.63633,-0.02482,0.19880,30.8308578,120.8327651,2.531,0.0104,-0.0086,-0.0540,28,22,50,50*50
16,59,30,1,104857.600000,0,0,0,512,32,512,0.01,$BDFPD,2175,550769.783,17.93275,-0.02361,0.20458,30.8308578,120.8327651,2.531,0.0150,-0.0117,-0.0539,28,22,50,50*57
16,59,30,1,104857.600000,0,0,0,512,32,512,0.01,$BDFPD,2175,550769.883,18.22938,-0.02203,0.20706,30.8308578,120.8327651,2.531,0.0189,0.0005,-0.0104,27,22,50,50*7c
16,59,30,1,104857.600000,0,0,0,512,32,512,0.03,$BDFPD,2175,550769.983,18.52646,-0.02164,0.20735,30.8308577,120.8327651,2.531,0.0231,-0.0025,-0.0106,27,22,50,50*5c
16,59,30,1,104857.600000,0,0,0,512,32,512,0.01,$BDFPD,2175,550770.083,18.82354,-0.02146,0.20351,30.8308577,120.8327652,2.531,0.0270,-0.0056,-0.0105,27,22,50,50*51
16,59,30,1,104857.600000,0,0,0,512,32,512,0.02,$BDFPD,2175,550770.183,19.12026,-0.03871,0.18784,30.8308577,120.8327652,2.531,0.0138,-0.0267,0.0128,27,22,50,50*78
16,59,30,1,104857.600000,0,0,0,512,32,512,0.02,$BDFPD,2175,550770.283,19.41745,-0.04003,0.18373,30.8308577,120.8327651,2.530,0.0126,-0.0155,0.0184,27,22,50,50*70
16,59,30,1,104857.600000,0,0,0,512,32,512,0.01,$BDFPD,2175,550770.383,19.71355,-0.04080,0.18055,30.8308577,120.8327651,2.530,0.0176,-0.0159,0.0171,27,22,50,50*78
16,59,30,1,104857.600000,0,0,0,512,32,512,0.03,$BDFPD,2175,550770.483,20.00940,-0.04196,0.17565,30.8308577,120.8327651,2.529,0.0127,-0.0200,-0.0202,27,22,50,50*5b
16,59,31,1,104857.600000,0,0,0,512,32,512,0.05,$BDFPD,2175,550770.583,20.30202,-0.04155,0.16993,30.8308577,120.8327651,2.529,0.0162,-0.0225,-0.0203,27,22,50,50*58
16,59,31,1,104857.600000,0,0,0,512,32,512,0.08,$BDFPD,2175,550770.683,20.59262,-0.04096,0.16606,30.8308576,120.8327651,2.528,0.0082,-0.0238,0.0280,27,22,50,50*7a
16,59,31,1,104857.600000,0,0,0,512,32,512,0.08,$BDFPD,2175,550770.783,20.88142,-0.03907,0.16319,30.8308576,120.8327651,2.528,0.0113,-0.0274,0.0289,27,22,50,50*73
16,59,31,1,104857.600000,0,0,0,512,32,512,0.12,$BDFPD,2175,550770.883,21.17027,-0.03673,0.16094,30.8308576,120.8327651,2.528,0.0117,-0.0099,-0.0072,27,22,50,50*5d
16,59,31,1,104857.600000,0,0,0,512,32,512,0.11,$BDFPD,2175,550770.983,21.45824,-0.03333,0.16166,30.8308576,120.8327652,2.528,0.0149,-0.0133,-0.0067,27,22,50,50*50
16,59,31,1,104857.600000,0,0,0,512,32,512,0.11,$BDFPD,2175,550771.083,21.74674,-0.02965,0.16334,30.8308576,120.8327652,2.528,0.0181,-0.0164,-0.0068,27,22,50,50*55
16,59,31,1,0.000000,0,0,0,512,512,512,0.08,$BDFPD,2175,550771.183,22.03665,-0.02704,0.16863,30.8308575,120.8327652,2.528,0.0215,-0.0195,-0.0067,27,22,50,50*5b
